,ID,name1,ChEBI,shortname,isLipid,Abbreviation,FixedChain
253,R-ALL-193440,"3alpha,7alpha-dihydroxy-5beta-cholestan-26-oic acid",16577,DHCA [mitochondrial matrix],,Cholesterol,
254,R-ALL-193778,"3alpha,7alpha,24-trihydroxy-5beta-cholestan-26-oic acid",48736,"3,7,24THCA [cytosol]",,Cholesterol,
255,R-ALL-193739,"3alpha,7alpha,24-trihydroxy-5beta-cholestan-26-oyl-CoA",27403,"3,7,24THCA-CoA [cytosol]",,Cholesterol,
256,R-ALL-193785,"(24S)-3alpha,7alpha,12alpha,24-tetrahydroxy-5beta-cholestan-26-al",63849,"3alpha,7alpha,12alpha,24(S)-tetrahydroxy-5beta-cholestan-27-al [mitochondrial matrix]",,Cholesterol,
257,R-ALL-193747,"(24S)-3alpha,7alpha,12alpha,24-tetrahydroxy-5beta-cholestan-26-oate",63824,TetraHCA [mitochondrial matrix],,Cholesterol,
258,R-ALL-193708,"(24S)-5beta-cholestane-3alpha,7alpha,24,26-tetrol",63833,"5bCHOL3a,7a,24(s),27-tetrol [mitochondrial matrix]",,Cholesterol,
259,R-ALL-193716,"(24S)-3alpha,7alpha,24-trihydroxy-5beta-cholestan-26-al",63848,"3alpha,7alpha,24(S)-trihydroxy-5beta-cholestan-27-al [mitochondrial matrix]",,Cholesterol,
260,R-ALL-193762,"(24S)-3alpha,7alpha,12alpha,24-tetrahydroxy-5beta-cholestan-26-oate",63824,TetraHCA [cytosol],,Cholesterol,
261,R-ALL-193741,"3alpha,7alpha,12alpha,24-tetrahydroxy-5beta-cholestan-26-oyl-CoA",27458,25(R) TetraHCA-CoA [cytosol],,Cholesterol,
262,R-ALL-193732,"3alpha,7alpha,24-trihydroxy-5beta-cholestan-26-oyl-CoA",27403,"3,7,24THCA-CoA [peroxisomal matrix]",,Cholesterol,
263,R-ALL-193757,"3alpha,7alpha,24-trihydroxy-5beta-cholestan-26-oic acid",48736,"3,7,24THCA [mitochondrial matrix]",,Cholesterol,
264,R-ALL-193724,"(24S)-7alpha,24-dihydroxycholest-4-en-3-one",63838,"4CHOL7a,24(S)DONE [endoplasmic reticulum membrane]",,Cholesterol,
265,R-ALL-193760,"(24S)-7alpha,24-dihydroxy-5beta-cholestan-3-one",63829,"5beta-cholestan-7alpha,24(S)-diol-3-one [cytosol]",,Cholesterol,
266,R-ALL-193745,"(24S)-7alpha,12alpha,24-trihydroxycholest-4-en-3-one",63839,"4CHOL7a,12a,24(S)TONE [endoplasmic reticulum membrane]",,Cholesterol,
267,R-ALL-193707,"(24S)-7alpha,12alpha,24-trihydroxy-5beta-cholestan-3-one",63830,"5beta-cholestan-7alpha,12alpha,24(S)-triol-3-one [cytosol]",,Cholesterol,
268,R-ALL-213285,"(24S)-5beta-cholestane-3alpha,7alpha,24-triol",63831,"5beta-cholestan-3alpha,7alpha,24(S)-triol [cytosol]",,Cholesterol,
269,R-ALL-193793,"3alpha,7alpha,12alpha,24-tetrahydroxy-5beta-cholestan-26-oyl-CoA",27458,25(R) TetraHCA-CoA [peroxisomal matrix],,Cholesterol,
270,R-ALL-193422,"(24R,25R)-3alpha,7alpha,12alpha,24-tetrahydroxy-5beta-cholestan-26-oyl-CoA",52050,"(24R, 25R) 3alpha,7alpha,12alpha,24-tetrahydroxy-5beta-cholestanoyl-CoA [peroxisomal matrix]",,Cholesterol,
271,R-ALL-193782,"(24S)-5beta-cholestane-3alpha,7alpha,12alpha,24,26-pentol",63835,"5beta-cholestan-3alpha,7alpha,12alpha,24(S),27-pentol [mitochondrial matrix]",,Cholesterol,
272,R-ALL-193728,"(24S)-5beta-cholestane-3alpha,7alpha,12alpha,24-tetrol",63834,"5beta-cholestan-3alpha,7alpha,12alpha,24(S)-tetrol [cytosol]",,Cholesterol,
273,R-ALL-193777,"(24S)-5beta-cholestane-3alpha,7alpha,12alpha,24-tetrol",63834,"5beta-cholestan-3alpha,7alpha,12alpha,24(S)-tetrol [mitochondrial matrix]",,Cholesterol,
274,R-ALL-193720,"(24S)-5beta-cholestane-3alpha,7alpha,24-triol",63831,"5\u03b2-CHOL3\u03b1,7\u03b1,24(s)-triol [mitochondrial matrix]",,Cholesterol,
275,R-ALL-193829,"7alpha,12alpha,26-trihydroxy-5beta-cholestan-3-one",48834,"5beta-cholestan-7alpha,12alpha,27-triol-3-one [cytosol]",,Cholesterol,
276,R-ALL-193843,"5beta-cholestane-3alpha,7alpha,12alpha,26-tetrol",17278,"5beta-cholestan-3alpha,7alpha,12alpha,27-tetrol [cytosol]",,Cholesterol,
277,R-ALL-193835,"7alpha,26-dihydroxycholest-4-en-3-one",48825,"4CHOL7a,27DONE [endoplasmic reticulum membrane]",,Cholesterol,
278,R-ALL-9617026,"7alpha,12alpha,26-trihydroxycholest-4-en-3-one",48833,"4CHOL7a,12a,27TONE [endoplasmic reticulum membrane]",,Cholesterol,
279,R-ALL-193830,"7alpha,26-dihydroxy-5beta-cholestan-3-one",48778,"5beta-cholestan-7alpha,27-diol-3-one [cytosol]",,Cholesterol,
280,R-ALL-193842,"5beta-cholestane-3alpha,7alpha,26-triol",28540,"5beta-cholestan-3alpha,7alpha,26-triol [cytosol]",,Cholesterol,
281,R-ALL-196366,"17alpha-hydroxypregn-5-ene-3,20-dione",63843,"pregn-5-ene-3,20-dione-17-ol [cytosol]",,Cholesterol,
282,R-ALL-193092,17alpha-hydroxyprogesterone,17252,17aHPROG [cytosol],,ST,
283,R-ALL-194037,11-deoxycorticosterone,16973,11DCORST [cytosol],,ST,
284,R-ALL-194012,18-hydroxycorticosterone,16485,18HCORST [mitochondrial matrix],,ST,
285,R-ALL-193982,aldosterone,27584,ALDO [mitochondrial matrix],,ST,
286,R-ALL-193966,11-deoxycortisol,28324,11-deoxycortisol [cytosol],,ST,
287,R-ALL-194005,corticosterone,16827,CORST [mitochondrial matrix],,ST,
288,R-ALL-193998,11-deoxycortisol,28324,11DCORT [mitochondrial matrix],,ST,
289,R-ALL-194011,cortisol,17650,CORT [mitochondrial matrix],,ST,
290,R-ALL-193988,11-deoxycorticosterone,16973,11DCORST [mitochondrial matrix],,ST,
291,R-ALL-193977,cortisol,17650,CORT [cytosol],,ST,
292,R-ALL-194035,cortisone,16962,COR [cytosol],,Cholesterol,
293,R-BTA-194158,FABP6 [cytosol],UniProtA0A452DID8,-,,,
294,R-ALL-192415,taurochenodeoxycholate,9407,TCDCA [extracellular region],,Cholesterol,
295,R-ALL-192431,cholic acid,16359,CCA [extracellular region],,Cholesterol,
296,R-ALL-192473,glycochenodeoxycholic acid,36274,GCDCA [extracellular region],,Cholesterol,
297,R-ALL-192442,chenodeoxycholic acid,16755,CDCA [extracellular region],,Cholesterol,
298,R-ALL-192421,taurocholic acid,28865,TCCA [extracellular region],,Cholesterol,
299,R-ALL-192464,glycocholic acid,17687,GCCA [extracellular region],,Cholesterol,
300,R-ALL-74113,sodium(1+),29101,Na+ [extracellular region],,,
301,R-ALL-192332,taurocholic acid,28865,TCCA [cytosol],,Cholesterol,
302,R-ALL-159422,taurochenodeoxycholic acid,16525,TCDCA [cytosol],,Cholesterol,
303,R-ALL-159432,glycochenodeoxycholic acid,36274,GCDCA [cytosol],,Cholesterol,
304,R-ALL-159435,glycocholic acid,17687,GCCA [cytosol],,Cholesterol,
305,R-ALL-83910,sodium(1+),29101,Na+ [cytosol],,,
306,R-ALL-194644,"4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol",17813,"4,4DMCHtOL [endoplasmic reticulum membrane]",,Cholesterol,
307,R-ALL-194735,4-carboxy-4-methylzymosterol,63842,4C4MZYMOL [endoplasmic reticulum membrane],,Cholesterol,
308,R-ALL-194667,3-dehydro-4-methylzymosterol,50593,dh4MZYMOL [endoplasmic reticulum membrane],,Cholesterol,
309,R-ALL-194723,4-methylzymosterol,63841,4MZYMOL [endoplasmic reticulum membrane],,Cholesterol,
310,R-ALL-194657,4-carboxyzymosterol,63844,4CZYMOL [endoplasmic reticulum membrane],,Cholesterol,
311,R-ALL-194681,"4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol",17813,"4,4DMCHtOL [nuclear envelope]",,Cholesterol,
312,R-ALL-194725,NADPH,16474,NADPH [nuclear envelope],,,
313,R-ALL-194688,hydron,15378,H+ [nuclear envelope],,,
314,R-ALL-194668,NADP(+),18009,NADP+ [nuclear envelope],,,
315,R-ALL-194704,14-demethyllanosterol,18364,14DMLANOL [nuclear envelope],,Cholesterol,
316,R-ALL-194634,lanosterol,16521,LNSOL [endoplasmic reticulum membrane],,Cholesterol,
317,R-ALL-29460,formic acid,30751,HCOOH [cytosol],,,
318,R-ALL-194661,zymosterol intermediate 2,52386,ZYMONE [endoplasmic reticulum membrane],,Cholesterol,
319,R-ALL-195691,"5alpha-cholesta-7,24-dien-3beta-ol",16290,CHdOL [endoplasmic reticulum membrane],,Cholesterol,
320,R-ALL-195655,7-dehydrodesmosterol,27910,7dhDESOL [endoplasmic reticulum membrane],,Cholesterol,
321,R-ALL-194691,zymosterol,18252,ZYMOL [endoplasmic reticulum membrane],,Cholesterol,
322,R-ALL-196095,4-methylpentanal,17998,ISCAL [cytosol],,Cholesterol,
323,R-ALL-196066,4-methylpentan-1-ol,63910,MePeOH [cytosol],,Cholesterol,
324,R-ALL-196084,cholesterol,16113,cholesterol [mitochondrial intermembrane space],,Cholesterol,
325,R-BTA-196120,STAR [mitochondrial intermembrane space],UniProtQ28918,STAR,,,
326,R-ALL-193156,cholesterol,16113,CHOL [mitochondrial inner membrane],,Cholesterol,
327,R-BTA-196079,STARD6 [cytosol],UniProtE1BJG1,STARD6,,,
328,R-BTA-196083,STARD4 [cytosol],UniProtG3MZV6,STARD4,,,
329,R-BTA-5216089,STARD3 [cytosol],UniProtE1BKK4,STARD3,,,
330,R-BTA-8873870,STARD3NL [cytosol],UniProtQ0VCL2,STARD3NL,,,
331,R-ALL-176478,cholesterol,16113,CHOL [cytosol],,Cholesterol,
332,R-ALL-193103,pregnenolone,16581,PREG [cytosol],,Cholesterol,
333,R-ALL-193124,17alpha-hydroxypregnenolone,28750,17aHPREG [cytosol],,Cholesterol,
334,R-ALL-196420,desmosterol,17737,DESMOL [endoplasmic reticulum membrane],,Cholesterol,
335,R-ALL-549207,carnitine,17126,CAR [mitochondrial intermembrane space],,,
336,R-ALL-200993,palmitoyl-CoA,15525,PALM-CoA [cytosol],,ACoA,
337,R-ALL-201034,O-palmitoyl-L-carnitine,17490,L-PCARN [mitochondrial intermembrane space],,NEFA,
338,R-ALL-201023,carnitine,17126,CAR [mitochondrial matrix],,,
339,R-ALL-201050,O-palmitoyl-L-carnitine,17490,L-PCARN [mitochondrial matrix],,NEFA,
340,R-ALL-3632881,hexadecanoic acid,15756,PALM [cytosol],,,
341,R-ALL-2046066,malonyl-CoA,15531,Malonyl-CoA [endoplasmic reticulum lumen],,ACoA,
342,R-ALL-2046053,arachidonoyl-CoA,15514,AA-CoA [endoplasmic reticulum lumen],,,
343,R-ALL-113601,NADPH,16474,NADPH [endoplasmic reticulum lumen],,,
344,R-ALL-162743,coenzyme A,15346,CoA-SH [endoplasmic reticulum lumen],,,
345,R-ALL-159751,carbon dioxide,16526,CO2 [endoplasmic reticulum lumen],,,
346,R-ALL-2046060,"(7Z,10Z,13Z,16Z)-docosatetraenoyl-CoA",63544,DTA-CoA [endoplasmic reticulum lumen],,ACoA,
347,R-ALL-2046062,alpha-linolenoyl-CoA,51985,ALA-CoA [endoplasmic reticulum lumen],,ACoA,
348,R-ALL-2046052,"(6Z,9Z,12Z,15Z)-octadecatetraenoyl-CoA",63545,SDA-CoA [endoplasmic reticulum lumen],,ACoA,
349,R-ALL-211579,ATP(4-),30616,ATP [endoplasmic reticulum membrane],,,
350,R-ALL-2046056,alpha-linolenic acid,27432,ALA [endoplasmic reticulum lumen],,,
351,R-ALL-2046064,adenosine 5'-monophosphate,16027,adenosine 5'-monophosphate [endoplasmic reticulum membrane],,,
352,R-ALL-2046049,diphosphoric acid,29888,PPi [endoplasmic reticulum membrane],,,
353,R-ALL-2046054,"(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA",63540,THA-CoA [endoplasmic reticulum lumen],,ACoA,
354,R-ALL-211606,ADP(3-),456216,ADP [endoplasmic reticulum membrane],,,
355,R-ALL-2046047,"(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA",63540,THA-CoA [peroxisomal matrix],,ACoA,
356,R-ALL-113564,NADP(+),18009,NADP+ [endoplasmic reticulum lumen],,,
357,R-ALL-2046051,"(8Z,11Z,14Z,17Z)-icosatetraenoyl-CoA",63542,ETA-CoA [endoplasmic reticulum lumen],,ACoA,
358,R-ALL-2046059,"(5Z,8Z,11Z,14Z,17Z)-icosapentaenoyl-CoA",63539,EPA-CoA [endoplasmic reticulum lumen],,ACoA,
359,R-ALL-2046057,"(7Z,10Z,13Z,16Z,19Z)-docosapentaenoyl-CoA",63541,DPA-CoA [endoplasmic reticulum lumen],,ACoA,
360,R-ALL-2046065,"(9Z,12Z,15Z,18Z,21Z)-tetracosapentaenoyl-CoA",63543,TPA-CoA [endoplasmic reticulum lumen],,ACoA,
361,R-ALL-2046045,"all-cis-icosa-8,11,14-trienoyl-CoA",27979,DGL-CoA [endoplasmic reticulum lumen],,ACoA,
362,R-ALL-2046050,"(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoyl-CoA",63546,TPA-CoA [endoplasmic reticulum lumen],,ACoA,
363,R-ALL-5228339,hydrogenphosphate,43474,Pi [endoplasmic reticulum membrane],,,
364,R-ALL-2046055,"(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoyl-CoA",63546,TPA-CoA [peroxisomal matrix],,ACoA,
365,R-ALL-2046042,gamma-linolenoyl-CoA,15508,GLA-CoA [endoplasmic reticulum lumen],,ACoA,
366,R-ALL-2046048,"(9Z,12Z,15Z,18Z)-tetracosatetraenoyl-CoA",63548,TTA-CoA [endoplasmic reticulum lumen],,ACoA,
367,R-ALL-2046063,linoleoyl-CoA,15530,LA-CoA [endoplasmic reticulum lumen],,ACoA,
368,R-ALL-2046044,linoleic acid,17351,LINA [endoplasmic reticulum lumen],,NEFA,
369,R-BTA-165528,RAN [nucleoplasm],UniProtG3MZP2,-,,,
370,R-BTA-165528-2,RAN [nucleoplasm],UniProtG5E619,-,,,
371,R-ALL-113571,GTP,15996,GTP [nucleoplasm],,,
372,R-ALL-2066765,"(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl-CoA",65132,DHA-CoA [peroxisomal matrix],,ACoA,
373,R-ALL-2066763,"all-cis-docosa-4,7,10,13,16,19-hexaenoic acid",28125,DHA [peroxisomal matrix],,NEFA,
374,R-ALL-2066762,"(6Z,9Z,12Z,15Z,18Z,21Z)-3-oxotetracosahexaenoyl-CoA",65131,1-3-oxo-THA-CoA [peroxisomal matrix],,ACoA,
375,R-ALL-353123,acetyl-CoA,15351,Ac-CoA [peroxisomal matrix],,,
376,R-ALL-209767,calciol,28940,VD3 [extracellular region],,,
377,R-BTA-209886,GC [extracellular region],UniProtA0A3Q1LQ02,-,,,
378,R-ALL-209804,calcidiol,17933,25(OH)D [cytosol],,,
379,R-BTA-209929,GC [cytosol],UniProtA0A3Q1LQ02,-,,,
380,R-BTA-350162,CUBN [cytosol],UniProtF1MKV7,-,,,
381,R-ALL-350136,calcidiol,17933,25(OH)D [lysosomal lumen],,,
382,R-BTA-350088,CUBN [lysosomal lumen],UniProtF1MKV7,-,,,
383,R-BTA-350137,GC [lysosomal lumen],UniProtA0A3Q1LQ02,-,,,
384,R-ALL-209800,calcitriol,17823,"1,25(OH)2D [cytosol]",,,
385,R-ALL-350159,calcitroic acid,47828,CTA [cytosol],,,
386,R-ALL-8963870,calciol,28940,VD3 [endoplasmic reticulum membrane],,,
387,R-ALL-8963879,calcidiol,17933,25(OH)D [endoplasmic reticulum membrane],,,
388,R-ALL-209906,calcidiol,17933,25(OH)D [extracellular region],,,
389,R-ALL-266056,leukotriene B4,15647,LTB4 [cytosol],,,
390,R-ALL-2161636,20-hydroxy-leukotriene B4,15646,20OH-LTB4 [cytosol],,,
391,R-ALL-265283,prostaglandin H2,15554,PGH2 [cytosol],,NEFA,
392,R-ALL-879535,prostaglandin F2alpha,15553,PGF2a [cytosol],,NEFA,
393,R-ALL-879629,prostaglandin D2,15555,PGD2 [cytosol],,NEFA,
394,R-ALL-2142710,11-epi-prostaglandin F2alpha,27595,11epi-PGF2a [cytosol],,NEFA,
395,R-ALL-2161634,prostaglandin D2,15555,PGD2 [endoplasmic reticulum lumen],,NEFA,
396,R-ALL-265287,prostaglandin E2,15551,PGE2 [cytosol],,NEFA,
397,R-ALL-2142740,20-oxoleukotriene B4,63979,20cho-LTB4 [cytosol],,NEFA,
398,R-ALL-9032038,leukotriene A4,15651,LTA4 [cytosol],,NEFA,
399,R-ALL-2161759,lipoxin A4,6498,LXA4 [cytosol],,NEFA,
400,R-ALL-2142776,lipoxin B4,6499,LXB4 [cytosol],,NEFA,
401,R-ALL-2142761,15-oxolipoxin A4,63992,15k-LXA4 [cytosol],,NEFA,
402,R-ALL-2161582,20-hydroxy-20-oxoleukotriene B4,27562,20cooh-LTB4 [cytosol],,NEFA,
403,R-ALL-29768,arachidonic acid,15843,AA [cytosol],,NEFA,
404,R-ALL-2142837,hepoxilin B3,34784,HXB3 [cytosol],,NEFA,
405,R-ALL-2142756,hepoxilin A3,36190,HXA3 [cytosol],,NEFA,
406,R-ALL-2142830,18-HETE,63579,18-HETE [endoplasmic reticulum lumen],,NEFA,
407,R-ALL-2142667,16-HETE,63994,16-HETE [endoplasmic reticulum lumen],,NEFA,
408,R-ALL-2142711,17-HETE,63995,17-HETE [endoplasmic reticulum lumen],,NEFA,
409,R-ALL-2142836,19-HETE,63998,19-HETE [endoplasmic reticulum lumen],,NEFA,
410,R-ALL-2142739,"5,6-EET",34450,"5,6-EET [cytosol]",,NEFA,
411,R-ALL-2142792,"14,15-EET",34157,"14,15-EET [cytosol]",,NEFA,
412,R-ALL-2142662,"8,9-EET",34490,"8,9-EET [cytosol]",,NEFA,
413,R-ALL-2142835,"11,12-EET",34130,"11,12-EET [cytosol]",,NEFA,
414,R-ALL-2142780,20-HETE,34306,20-HETE [endoplasmic reticulum lumen],,NEFA,
415,R-ALL-2142745,12-oxo-ETE,34151,12-oxoETE [cytosol],,NEFA,
416,R-ALL-2142738,15(R)-HETE,63989,15R-HETE [cytosol],,NEFA,
417,R-ALL-2142811,12(S)-HPETE,15626,12S-HpETE [cytosol],,NEFA,
418,R-ALL-2142718,15(S)-HPETE,15628,15S-HpETE [cytosol],,NEFA,
419,R-ALL-265281,leukotriene A4,15651,LTA4 [cytosol],,NEFA,
420,R-ALL-2142772,eoxin A4,63983,EXA4 [cytosol],,NEFA,
421,R-ALL-9677432,celecoxib [cytosol],IUPHAR: 2892,,,,
422,R-ALL-2311355,heme b,26355,heme b [endoplasmic reticulum membrane],,NEFA,
423,R-BTA-61605,PTGS2 [endoplasmic reticulum membrane],UniProtF1MNI5,PTGS2,,,
424,R-ALL-2314693,acetylsalicylate,13719,acetylsalicylate [cytosol],,,
425,R-BTA-428931,PTGS1 [endoplasmic reticulum membrane],UniProtA0A452DI94,-,,,
426,R-BTA-2314694,O-acetyl-L-serine-PTGS1 [endoplasmic reticulum membrane],UniProtA0A452DI94,-,,,
427,R-ALL-2314690,salicylate,30762,salicylate [cytosol],,,
428,R-BTA-2161824,PTGS2 [endoplasmic reticulum membrane],UniProtF1MNI5,PTGS2,,,
429,R-ALL-76183,acetyl-CoA,15351,Ac-CoA [cytosol],,,
430,R-ALL-264643,acetylcholine,15355,AcCho [cytosol],,,
431,R-ALL-266013,leukotriene C4,16978,LTC4 [extracellular region],,NEFA,
432,R-ALL-266074,leukotriene D4,28666,LTD4 [extracellular region],,NEFA,
433,R-ALL-210382,L-glutamate(1-),29985,L-Glu [extracellular region],,,
434,R-BTA-264843,CUBN [plasma membrane],UniProtF1MKV7,-,,,
435,R-ALL-389636,pristanal,49189,Pristanal [peroxisomal matrix],,,
436,R-ALL-192307,NAD(1-),57540,NAD+ [peroxisomal matrix],,,
437,R-ALL-193465,hydron,15378,H+ [peroxisomal matrix],,,
438,R-ALL-6811612,pristanate,77268,pristanate [peroxisomal matrix],,,
439,R-ALL-192305,NADH(2-),57945,NADH [peroxisomal matrix],,,
440,R-ALL-389596,phytanic acid,16285,Phytanate [peroxisomal matrix],,,
441,R-ALL-389573,ATP(4-),30616,ATP [peroxisomal matrix],,,
442,R-ALL-389593,diphosphoric acid,29888,PPi [peroxisomal matrix],,,
443,R-ALL-389615,phytanoyl-CoA,15538,Phytanoyl-CoA [peroxisomal matrix],,ACoA,
444,R-ALL-389620,adenosine 5'-monophosphate,16027,AMP [peroxisomal matrix],,,
445,R-ALL-389569,pristanoyl-CoA,51341,(2R) Pristanoyl-CoA [peroxisomal matrix],,ACoA,
446,R-ALL-389537,2-oxoglutarate(2-),16810,2OG [peroxisomal matrix],,,
447,R-ALL-389594,2-hydroxyphytanoyl-CoA,15475,3S2HPhy-CoA [peroxisomal matrix],,ACoA,
448,R-ALL-389583,succinate(2-),30031,SUCCA [peroxisomal matrix],,,
449,R-ALL-389536,carbon dioxide,16526,CO2 [peroxisomal matrix],,,
450,R-ALL-389893,(2S)-pristanoyl-CoA,64039,(2S) Pristanoyl-CoA [peroxisomal matrix],,,
451,R-ALL-389894,"(E)-2,3-didehydropristanoyl-CoA",63803,"trans-2,3-dehydropristanoyl-CoA [peroxisomal matrix]",,ACoA,
452,R-ALL-390241,3-oxohexacosanoyl-CoA,52977,3-ketohexacosanoyl-CoA [peroxisomal matrix],,,
453,R-ALL-390246,tetracosanoyl-CoA,52974,tetracosanoyl-CoA [peroxisomal matrix],,,
454,R-ALL-390305,acetic acid,15366,CH3COO- [peroxisomal matrix],,ACoA,
455,R-ALL-390394,hexacosanoyl-CoA,52966,C26:0 CoA [cytosol],,,
456,R-ALL-390260,hexacosanoyl-CoA,52966,C26:0 CoA [peroxisomal matrix],,ACoA,
457,R-ALL-8848577,hexadecan-1-ol,16125,HXOL [cytosol],,,
458,R-BTA-1989743,FABP1 [nucleoplasm],UniProtP80425,FABP1,,,
459,R-ALL-400137,arachidonic acid,15843,AA [nucleoplasm],,NEFA,
460,R-ALL-400158,linoleic acid,17351,LINA [nucleoplasm],,NEFA,
461,R-ALL-400174,alpha-linolenic acid,27432,ALA [nucleoplasm],,NEFA,
462,R-ALL-400199,"all-cis-5,8,11,14,17-icosapentaenoic acid",28364,EPA [nucleoplasm],,NEFA,
463,R-ALL-400150,hexadecanoic acid,15756,Palm [nucleoplasm],,NEFA,
464,R-BTA-400141,SMARCD3 [nucleoplasm],UniProtQ0II51,SMARCD3,,,
465,R-BTA-193545,CREBBP [nucleoplasm],UniProtF1MD32,CREBBP,,,
466,R-BTA-442496,NCOA1 [nucleoplasm],UniProtG3N0C2,NCOA1,,,
467,R-BTA-400139,CARM1 [nucleoplasm],UniProtA0A3Q1LQR4,CARM1,,,
468,R-BTA-400176,TGS1 [nucleoplasm],UniProtF1N1K9,TGS1,,,
469,R-BTA-442464,HDAC3 [nucleoplasm],UniProtF1N0W0,HDAC3,,,
470,R-BTA-351657,SIN3A [nucleoplasm],UniProtF1MTR3,SIN3A,,,
471,R-BTA-442469,NCOR2 [nucleoplasm],UniProtA0A3Q1MY21,-,,,
472,R-BTA-442501,NCOR1 [nucleoplasm],UniProtF1MGM4,NCOR1,,,
473,R-BTA-351643,TBL1XR1 [nucleoplasm],UniProtA0A3Q1MSZ9,-,,,
474,R-BTA-400186,PPARA [nucleoplasm],UniProtQ5EA13,-,,,
475,R-ALL-422139,Peroxisome Proliferator Receptor Element (PPRE) [nucleoplasm],otherEntity,,,,
476,R-BTA-351644-2,TBL1X [nucleoplasm],UniProtB7TCI5,TBL1X,,,
477,R-BTA-351644,TBL1X [nucleoplasm],UniProtA0A3Q1M824,-,,,
478,R-ALL-9695889,palmitoyl-CoA,15525,PALM-CoA [endoplasmic reticulum membrane],,ACoA,
479,R-ALL-428182,3-dehydrosphinganine,17862,3-ketosphinganine [endoplasmic reticulum membrane],,LCB,
480,R-ALL-428139,stearoyl-CoA,15541,ST-CoA [cytosol],,ACoA,
481,R-ALL-428163,sphinganine,16566,SPA [endoplasmic reticulum membrane],,LCB,
482,R-ALL-428126,N-acylsphinganine,31488,DHCE [endoplasmic reticulum membrane],,Cer,
483,R-ALL-428248,sphingosine,16393,SPG [Golgi membrane],,LCB,
484,R-ALL-8934421,magnesium distearate,9254,STEA [Golgi membrane],,,
485,R-ALL-428275,sphinganine 1-phosphate,16893,SPAP [cytosol],,LCBP,
486,R-ALL-428256,ceramide,17761,CERA [endoplasmic reticulum membrane],,Cer,
487,R-ALL-428193,sphingosine,16393,SPG [endoplasmic reticulum membrane],,LCB,
488,R-ALL-428198,magnesium distearate,9254,STEA [early endosome],,,
489,R-ALL-9025544,N-acylphytosphingosine,31998,N-acylphytosphingosine [endoplasmic reticulum membrane],,Cer,
490,R-ALL-428237,phytosphingosine,46961,phytosphingosine [endoplasmic reticulum membrane],,LCB,
491,R-ALL-3632878,magnesium distearate,9254,STEA [cytosol],,,
492,R-ALL-428694,sphinganine,16566,SPA [cytosol],,LCB,
493,R-ALL-428203,sphingosine 1-phosphate,37550,S1P [cytosol],,LCBP,
494,R-ALL-428671,trans-hexadec-2-enal,17585,HD2NAL [cytosol],,NEFA,
495,R-ALL-428663,hexadecanal,17600,HXAL [cytosol],,NEFA,
496,R-ALL-419305,sphingosine 1-phosphate,37550,S1P [extracellular region],,LCBP,
497,R-ALL-109277,hydrogenphosphate,43474,Pi [extracellular region],,,
498,R-ALL-428662,sphingosine,16393,SPG [extracellular region],,LCB,
499,R-ALL-428682,sphingosine,16393,SPG [cytosol],,LCB,
500,R-BTA-429665,COL4A3BP-2 [endoplasmic reticulum membrane],UniProtQ9GKI7,-,,,
501,R-BTA-429688,PPM1L [endoplasmic reticulum membrane],UniProtA0A452DJG0,-,,,
502,R-BTA-429718,VAPB [endoplasmic reticulum membrane],UniProtA2VDZ9,VAPB,,,
503,R-BTA-429712,COL4A3BP-2 [cytosol],UniProtQ9GKI7,-,,,
504,R-BTA-429704,phospho-p-S132-COL4A3BP-2 [cytosol],UniProtQ9GKI7,-,,,
505,R-BTA-429695,"phospho-p-S,S132,T-COL4A3BP-2 [cytosol]",UniProtQ9GKI7,-,,,
506,R-BTA-429727,"phospho-p-S,S132,T-COL4A3BP-2 [endoplasmic reticulum membrane]",UniProtQ9GKI7,-,,,
507,R-ALL-112275,diglyceride,18035,DAGs [plasma membrane],,DAG,
508,R-ALL-429785,"1,2-diacyl-sn-glycero-3-phosphocholine(1+)",16110,PC [Golgi membrane],,PC,
509,R-ALL-429773,diglyceride,18035,DAGs [Golgi membrane],,DAG,
510,R-ALL-429789,sphingomyelin d18:1,17636,SPHM [Golgi membrane],,SM,18:1
511,R-ALL-193057,testosterone,17347,TEST [cytosol],,,
512,R-ALL-469662,17beta-hydroxy-5alpha-androstan-3-one,16330,DHTEST [cytosol],,Cholesterol,
513,R-BTA-5215957,CPNE6 [plasma membrane],UniProtQ2KHY1,CPNE6,,,
514,R-BTA-5215918,CPNE3 [plasma membrane],UniProtA5PJY9,CPNE3,,,
515,R-ALL-171142,phospholipid,16247,PL [plasma membrane],,,
516,R-ALL-8876730,long-chain fatty acid anion,57560,LCFA(-) [cytosol],,NEFA,
517,R-BTA-5215983,FABP9 [cytosol],UniProtF1MRS8,FABP9,,,
518,R-BTA-2026981,FABP1 [cytosol],UniProtP80425,FABP1,,,
519,R-BTA-5216158,FABP7 [cytosol],UniProtQ09139,FABP7,,,
